,Player,<5Ft FGM,<5 Ft FGA,<5 Ft FG%,5-9 Ft GM,5-9 Ft FGA,5-9 Ft FG%,10-14 Ft FGM,10-14 Ft FGA,10-14 Ft FG%,15-19 Ft FGM,15-19 Ft FGA,15-19 Ft FG%,20-24 Ft FGM,20-24 Ft FGA,20-24 Ft FG%,25-29 Ft FGM,25-29 Ft FGA,25-29 Ft FG%,Year,All_Team,Pos
4427,Joel Przybilla,8.9,16.2,0.5479999999999999,1.7,4.0,0.429,1.4,3.5,0.391,3.2,8.1,0.396,3.8,9.7,0.39399999999999996,0.6,2.5,0.224,2004,0.0,C
4428,John Edwards,2.0,3.5,0.58,0.7,1.1,0.643,0.5,1.1,0.412,1.6,3.2,0.51,0.7,2.3,0.297,0.7,1.4,0.471,2004,0.0,C
4429,John Salmons,4.7,7.7,0.603,0.8,2.4,0.336,1.0,3.2,0.315,2.3,5.8,0.395,1.9,5.0,0.385,1.5,4.4,0.353,2004,0.0,SG
4430,John Thomas,4.4,7.4,0.593,0.7,2.2,0.321,1.1,2.7,0.406,1.1,3.8,0.286,1.6,4.3,0.365,0.3,1.0,0.286,2004,0.0,C
4431,Jon Barry,5.8,10.3,0.5579999999999999,1.1,3.2,0.35200000000000004,1.4,3.7,0.383,2.7,7.1,0.382,2.7,7.1,0.374,0.9,3.0,0.303,2004,0.0,SG
4432,Jon Barry,5.8,10.3,0.5579999999999999,1.1,3.2,0.35200000000000004,1.4,3.7,0.383,2.7,7.1,0.382,2.7,7.1,0.374,0.9,3.0,0.303,2004,0.0,SG
4433,Jon Barry,5.8,10.3,0.5579999999999999,1.1,3.2,0.35200000000000004,1.4,3.7,0.383,2.7,7.1,0.382,2.7,7.1,0.374,0.9,3.0,0.303,2004,0.0,SG
4434,Jonathan Bender,3.7,6.4,0.578,0.7,1.4,0.5,1.4,2.0,0.714,2.1,5.6,0.385,1.0,2.4,0.41200000000000003,0.4,1.1,0.375,2004,0.0,SF
4435,Josh Childress,10.8,18.1,0.596,1.9,4.4,0.428,2.0,5.1,0.398,4.0,9.1,0.435,3.3,7.7,0.43200000000000005,1.4,4.3,0.328,2004,0.0,SG
4436,Josh Davis,2.3,3.8,0.61,0.5,1.6,0.324,0.6,2.1,0.286,0.7,2.6,0.268,1.1,2.7,0.40700000000000003,0.6,2.2,0.278,2004,0.0,PF
4437,Josh Howard,11.2,19.1,0.586,2.2,6.0,0.369,1.9,5.1,0.37,3.7,9.8,0.373,4.2,11.6,0.365,1.0,3.8,0.273,2004,0.0,SF
4438,Josh Smith,9.4,16.9,0.557,2.0,4.7,0.434,1.9,4.7,0.415,3.9,8.8,0.451,3.1,7.2,0.435,1.5,4.2,0.355,2004,0.0,SF
4439,Juan Dixon,6.2,10.2,0.611,1.2,3.1,0.38799999999999996,1.1,2.4,0.455,2.2,5.3,0.42,1.7,4.4,0.392,1.0,3.3,0.29,2004,0.0,SG
4440,Jumaine Jones,7.3,12.9,0.569,1.8,4.4,0.418,1.3,3.9,0.343,3.2,8.0,0.403,3.1,7.7,0.39799999999999996,1.7,4.7,0.367,2004,0.0,SF
4441,Junior Harrington,5.4,9.5,0.575,1.2,2.7,0.433,0.9,2.6,0.343,2.4,6.5,0.363,2.8,6.4,0.433,0.7,2.9,0.233,2004,0.0,SG
4442,Justin Reed,1.2,2.3,0.5379999999999999,0.3,0.7,0.375,0.3,1.8,0.167,0.8,2.1,0.375,1.1,2.6,0.444,0.9,1.6,0.522,2004,0.0,SF
4443,Juwan Howard,7.0,12.6,0.556,1.7,4.3,0.396,1.6,4.3,0.379,4.0,9.9,0.407,3.2,7.7,0.419,1.4,4.3,0.337,2004,0.0,PF
4444,Kaniel Dickens,1.5,2.4,0.615,0.7,0.8,0.8,1.0,1.5,0.667,0.9,1.9,0.467,0.8,2.3,0.348,0.5,1.3,0.4,2004,0.0,SF
4445,Kareem Rush,7.6,12.5,0.606,1.4,3.4,0.40399999999999997,1.1,2.6,0.433,2.6,7.0,0.373,2.2,5.8,0.384,0.7,2.5,0.298,2004,0.0,SG
4446,Kareem Rush,7.6,12.5,0.606,1.4,3.4,0.40399999999999997,1.1,2.6,0.433,2.6,7.0,0.373,2.2,5.8,0.384,0.7,2.5,0.298,2004,0.0,SG
4447,Kareem Rush,7.6,12.5,0.606,1.4,3.4,0.40399999999999997,1.1,2.6,0.433,2.6,7.0,0.373,2.2,5.8,0.384,0.7,2.5,0.298,2004,0.0,SG
4448,Kedrick Brown,1.8,3.0,0.583,0.1,0.9,0.16699999999999998,1.0,1.8,0.556,0.8,2.0,0.375,2.1,3.7,0.5770000000000001,0.7,1.2,0.571,2004,0.0,SF
4449,Keith Bogans,8.8,14.5,0.607,1.5,4.2,0.364,1.4,3.5,0.418,3.3,7.6,0.429,2.9,7.0,0.41200000000000003,1.1,3.1,0.355,2004,0.0,SG
4450,Keith McLeod,8.1,13.9,0.58,1.2,3.6,0.344,1.3,3.3,0.387,2.5,6.8,0.367,4.1,9.8,0.41600000000000004,0.8,2.3,0.34,2004,0.0,PG
4451,Keith Van Horn,8.4,13.7,0.615,1.5,4.2,0.355,1.5,4.0,0.384,3.0,7.5,0.397,2.6,6.8,0.389,0.9,3.4,0.266,2004,0.0,SF-PF
4452,Keith Van Horn,8.4,13.7,0.615,1.5,4.2,0.355,1.5,4.0,0.384,3.0,7.5,0.397,2.6,6.8,0.389,0.9,3.4,0.266,2004,0.0,SF
4453,Keith Van Horn,8.4,13.7,0.615,1.5,4.2,0.355,1.5,4.0,0.384,3.0,7.5,0.397,2.6,6.8,0.389,0.9,3.4,0.266,2004,0.0,PF
4454,Kelvin Cato,8.6,15.5,0.5539999999999999,1.8,4.1,0.43700000000000006,1.8,4.8,0.372,3.3,8.5,0.391,2.6,7.2,0.359,1.2,3.6,0.33,2004,0.0,C
4455,Kendall Gill,6.7,10.4,0.644,1.6,2.7,0.6,0.9,3.3,0.283,2.4,5.9,0.398,1.9,4.9,0.391,0.9,3.9,0.236,2004,0.0,SG
4456,Kendrick Perkins,3.0,5.4,0.5489999999999999,0.5,1.4,0.381,0.4,1.8,0.2,1.1,3.3,0.343,1.4,3.4,0.4,0.5,1.6,0.324,2004,0.0,C
4457,Kenny Anderson,7.0,10.9,0.64,0.9,2.2,0.429,1.0,2.7,0.369,2.5,5.5,0.46,1.6,4.2,0.385,0.9,2.5,0.351,2004,0.0,PG
4458,Kenny Anderson,7.0,10.9,0.64,0.9,2.2,0.429,1.0,2.7,0.369,2.5,5.5,0.46,1.6,4.2,0.385,0.9,2.5,0.351,2004,0.0,PG
4459,Kenny Anderson,7.0,10.9,0.64,0.9,2.2,0.429,1.0,2.7,0.369,2.5,5.5,0.46,1.6,4.2,0.385,0.9,2.5,0.351,2004,0.0,PG
4460,Kenny Thomas,10.6,16.8,0.632,2.1,4.3,0.473,1.8,5.0,0.355,4.1,9.9,0.41,3.4,9.0,0.37799999999999995,1.6,5.1,0.314,2004,0.0,PF
4461,Kenny Thomas,10.6,16.8,0.632,2.1,4.3,0.473,1.8,5.0,0.355,4.1,9.9,0.41,3.4,9.0,0.37799999999999995,1.6,5.1,0.314,2004,0.0,PF
4462,Kenny Thomas,10.6,16.8,0.632,2.1,4.3,0.473,1.8,5.0,0.355,4.1,9.9,0.41,3.4,9.0,0.37799999999999995,1.6,5.1,0.314,2004,0.0,PF
4463,Kenyon Martin,10.1,17.2,0.589,2.2,6.0,0.363,1.8,4.5,0.403,4.5,11.4,0.394,4.3,10.9,0.392,1.5,4.3,0.356,2004,0.0,PF
4464,Kerry Kittles,7.7,12.4,0.625,1.2,3.6,0.33299999999999996,0.9,2.9,0.313,2.6,7.3,0.363,3.0,6.0,0.5,1.5,4.4,0.333,2004,0.0,SG
4465,Kevin Garnett,12.4,22.0,0.5670000000000001,2.4,6.7,0.363,2.4,6.3,0.39,4.3,11.6,0.374,5.4,13.7,0.391,1.7,4.8,0.353,2004,1.0,PF
4466,Kevin Martin,3.1,4.9,0.63,1.3,2.8,0.441,0.7,1.8,0.375,1.4,3.7,0.386,1.6,4.1,0.389,0.3,1.8,0.159,2004,0.0,PG
4467,Kevin Ollie,1.8,2.8,0.644,0.4,0.8,0.5379999999999999,0.6,1.6,0.357,0.8,2.5,0.333,0.6,1.8,0.31,0.4,1.1,0.36,2004,0.0,PG
4468,Kevin Willis,4.0,7.0,0.5710000000000001,0.7,1.7,0.4,0.6,2.2,0.273,1.3,3.5,0.38,1.7,3.8,0.457,0.8,2.1,0.4,2004,0.0,C
4469,Keyon Dooling,3.9,7.4,0.525,1.1,2.9,0.36,1.0,2.8,0.345,2.1,5.7,0.372,2.2,5.6,0.396,0.7,2.1,0.32,2004,0.0,PG
4470,Kirk Hinrich,9.9,18.2,0.544,2.0,5.2,0.384,2.6,6.5,0.393,5.8,14.8,0.391,3.7,9.7,0.38299999999999995,1.7,5.0,0.338,2004,0.0,PG
4471,Kirk Penney,1.3,2.8,0.455,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.3,0.8,0.3,0.3,1.0,0.0,0.5,0.0,2004,0.0,SG
4472,Kirk Snyder,3.9,6.2,0.63,0.8,1.8,0.42200000000000004,0.7,1.8,0.381,1.2,3.5,0.339,2.5,5.8,0.435,0.6,1.6,0.355,2004,0.0,SG
4473,Kobe Bryant,13.5,22.9,0.59,3.0,7.3,0.414,2.5,6.6,0.384,6.1,14.7,0.417,5.0,12.9,0.38799999999999996,2.3,6.5,0.345,2004,0.0,SG
4474,Kris Humphries,3.9,6.4,0.607,0.7,1.7,0.413,0.8,1.9,0.43,1.1,3.8,0.303,2.4,5.5,0.442,0.4,1.7,0.263,2004,0.0,PF
4475,Kurt Thomas,11.4,19.5,0.5870000000000001,2.7,6.9,0.39399999999999996,2.5,5.6,0.445,4.9,11.3,0.429,4.6,11.2,0.409,1.2,3.7,0.332,2004,0.0,PF
4476,Kwame Brown,7.4,11.8,0.626,1.1,3.5,0.315,1.1,3.3,0.331,2.6,6.8,0.388,2.8,6.7,0.409,1.5,4.3,0.36,2004,0.0,PF
4477,Kyle Korver,9.4,16.5,0.5710000000000001,1.8,4.7,0.38299999999999995,2.2,6.0,0.375,4.9,11.9,0.416,3.5,8.8,0.39799999999999996,2.2,6.5,0.333,2004,0.0,SF
4478,Lamar Odom,11.5,20.5,0.562,3.1,7.3,0.429,2.5,6.5,0.382,5.5,13.4,0.413,3.9,10.2,0.384,2.3,6.7,0.341,2004,0.0,PF
4479,Lamond Murray,4.8,8.7,0.555,1.2,2.9,0.419,1.0,2.3,0.428,1.8,4.7,0.376,1.8,4.8,0.373,0.7,2.0,0.351,2004,0.0,SF
4480,Laron Profit,3.5,5.6,0.612,0.9,2.1,0.43799999999999994,0.7,1.9,0.386,0.9,3.2,0.3,1.8,3.7,0.479,0.5,1.6,0.3,2004,0.0,SF
4481,Larry Hughes,13.7,22.2,0.62,2.4,6.7,0.353,2.7,6.6,0.416,5.0,13.1,0.377,3.8,10.0,0.382,2.7,7.6,0.357,2004,1.0,SG
4482,Latrell Sprewell,10.4,18.4,0.5670000000000001,2.1,5.7,0.35700000000000004,2.0,5.2,0.387,3.3,9.2,0.358,4.2,10.7,0.395,1.3,3.9,0.333,2004,0.0,SF
4483,Lawrence Funderburke,2.0,4.0,0.5,1.0,2.0,0.5,2.0,3.0,0.667,2.0,4.5,0.444,1.5,4.5,0.33299999999999996,0.0,2.0,0.0,2004,0.0,PF
4484,LeBron James,14.3,25.1,0.5710000000000001,2.3,6.5,0.344,2.7,7.1,0.38,6.1,14.7,0.413,4.5,11.2,0.39899999999999997,1.5,4.3,0.341,2004,0.0,SF
4485,Leandro Barbosa,6.3,10.7,0.589,1.2,2.8,0.41600000000000004,0.9,3.2,0.268,2.7,7.1,0.384,2.3,5.1,0.43799999999999994,0.9,3.6,0.263,2004,0.0,PG
4486,Lee Nailon,9.2,15.4,0.6,1.9,4.1,0.46,1.8,4.4,0.412,3.5,10.0,0.356,4.1,9.8,0.41600000000000004,1.0,3.5,0.294,2004,0.0,SF
4487,Lindsey Hunter,4.1,7.4,0.546,0.8,2.1,0.38299999999999995,0.9,2.4,0.364,2.2,5.5,0.405,1.8,4.2,0.42100000000000004,0.8,2.6,0.326,2004,0.0,SG
4488,Linton Johnson,1.5,4.0,0.375,0.0,1.0,0.0,0.0,1.0,0.0,0.5,2.5,0.2,1.5,1.5,1.0,1.0,2.5,0.4,2004,0.0,SF
4489,Lionel Chalmers,3.8,7.1,0.525,1.1,2.6,0.408,0.6,1.7,0.375,2.2,5.1,0.421,1.0,3.0,0.33,0.8,2.3,0.344,2004,0.0,PG
4490,Lonny Baxter,3.3,6.8,0.48100000000000004,0.3,1.5,0.16699999999999998,1.0,1.3,0.75,0.3,1.0,0.25,2.5,5.5,0.455,0.0,0.7,0.0,2004,0.0,PF
4491,Loren Woods,5.1,8.2,0.629,1.7,3.6,0.45899999999999996,1.3,3.4,0.387,2.2,5.6,0.394,2.1,5.2,0.409,0.5,1.5,0.339,2004,0.0,C
4492,Lorenzen Wright,8.7,16.3,0.531,1.7,4.0,0.43200000000000005,1.6,3.9,0.409,3.4,9.0,0.379,3.9,9.2,0.41700000000000004,0.9,2.8,0.316,2004,0.0,C
4493,Lucious Harris,4.6,8.5,0.537,1.0,3.0,0.321,1.0,2.7,0.364,1.9,4.7,0.411,1.8,4.4,0.41200000000000003,0.6,2.0,0.319,2004,0.0,SG
4494,Luis Flores,1.5,2.9,0.511,0.3,1.6,0.214,0.2,0.6,0.333,1.1,2.3,0.481,0.5,1.3,0.4,0.1,0.7,0.125,2004,0.0,PG
4495,Luis Flores,1.5,2.9,0.511,0.3,1.6,0.214,0.2,0.6,0.333,1.1,2.3,0.481,0.5,1.3,0.4,0.1,0.7,0.125,2004,0.0,PG
4496,Luis Flores,1.5,2.9,0.511,0.3,1.6,0.214,0.2,0.6,0.333,1.1,2.3,0.481,0.5,1.3,0.4,0.1,0.7,0.125,2004,0.0,PG
4497,Luke Jackson,1.6,2.3,0.696,0.4,1.0,0.429,0.7,1.7,0.4,0.4,1.2,0.364,0.1,1.0,0.14300000000000002,0.5,1.0,0.5,2004,0.0,SF
4498,Luke Ridnour,11.6,18.9,0.612,2.1,5.0,0.418,1.5,4.3,0.35,4.0,9.8,0.403,3.2,8.4,0.37799999999999995,1.6,4.5,0.356,2004,0.0,PG
4499,Luke Walton,3.7,6.3,0.589,0.9,2.4,0.38,0.7,2.0,0.36,2.0,4.6,0.432,1.7,4.4,0.38299999999999995,1.1,2.8,0.371,2004,0.0,SF
4500,Luol Deng,7.4,13.8,0.539,1.5,3.9,0.386,1.8,4.7,0.394,4.1,11.2,0.363,3.0,8.0,0.371,1.4,4.3,0.335,2004,0.0,SF
4501,Maciej Lampe,3.5,6.5,0.529,0.8,2.1,0.391,0.7,2.0,0.351,1.1,3.5,0.314,1.5,3.8,0.397,0.3,1.4,0.22,2004,0.0,C
4502,Maciej Lampe,3.5,6.5,0.529,0.8,2.1,0.391,0.7,2.0,0.351,1.1,3.5,0.314,1.5,3.8,0.397,0.3,1.4,0.22,2004,0.0,C
4503,Maciej Lampe,3.5,6.5,0.529,0.8,2.1,0.391,0.7,2.0,0.351,1.1,3.5,0.314,1.5,3.8,0.397,0.3,1.4,0.22,2004,0.0,C
4504,Malik Allen,4.0,7.1,0.5670000000000001,1.1,3.1,0.364,0.7,2.1,0.347,2.3,5.4,0.433,2.2,4.8,0.46799999999999997,0.9,2.2,0.414,2004,0.0,PF
4505,Malik Allen,4.0,7.1,0.5670000000000001,1.1,3.1,0.364,0.7,2.1,0.347,2.3,5.4,0.433,2.2,4.8,0.46799999999999997,0.9,2.2,0.414,2004,0.0,PF
4506,Malik Allen,4.0,7.1,0.5670000000000001,1.1,3.1,0.364,0.7,2.1,0.347,2.3,5.4,0.433,2.2,4.8,0.46799999999999997,0.9,2.2,0.414,2004,0.0,PF
4507,Malik Rose,5.6,9.9,0.5670000000000001,1.6,3.5,0.445,1.3,3.7,0.357,2.3,6.2,0.374,2.3,5.8,0.4,0.7,2.1,0.331,2004,0.0,PF
4508,Malik Rose,5.6,9.9,0.5670000000000001,1.6,3.5,0.445,1.3,3.7,0.357,2.3,6.2,0.374,2.3,5.8,0.4,0.7,2.1,0.331,2004,0.0,PF
4509,Malik Rose,5.6,9.9,0.5670000000000001,1.6,3.5,0.445,1.3,3.7,0.357,2.3,6.2,0.374,2.3,5.8,0.4,0.7,2.1,0.331,2004,0.0,PF
4510,Manu Ginobili,8.8,17.2,0.513,2.1,6.2,0.331,2.2,5.8,0.389,3.5,9.5,0.373,2.9,7.0,0.409,0.8,2.2,0.367,2004,0.0,SG
4511,Marc Jackson,7.6,12.4,0.609,1.3,3.3,0.38799999999999996,1.6,4.7,0.345,3.6,8.7,0.408,2.6,6.7,0.397,1.5,4.8,0.314,2004,0.0,C
4512,Marcus Banks,4.4,8.0,0.557,0.9,1.9,0.445,0.6,2.0,0.315,1.3,4.0,0.323,1.7,4.9,0.34,0.7,2.1,0.333,2004,0.0,PG
4513,Marcus Camby,9.5,16.7,0.5710000000000001,2.0,5.7,0.359,1.7,4.4,0.38,4.4,11.3,0.388,4.0,10.4,0.379,1.4,4.0,0.344,2004,2.0,C
4514,Marcus Fizer,7.0,10.7,0.653,1.1,2.4,0.452,1.0,3.3,0.313,2.0,4.9,0.405,1.5,4.2,0.359,0.8,2.5,0.328,2004,0.0,PF
4515,Marcus Haislip,3.0,5.3,0.563,1.4,2.4,0.579,0.3,1.0,0.333,2.4,4.5,0.528,1.1,3.9,0.29600000000000004,0.3,2.0,0.143,2004,0.0,PF
4516,Mario Kasun,2.9,5.0,0.57,0.6,1.4,0.4,0.6,1.6,0.375,1.4,3.4,0.403,0.9,2.2,0.425,0.6,1.5,0.417,2004,0.0,C
4517,Mark Blount,9.1,16.4,0.556,1.4,3.6,0.39899999999999997,1.3,3.9,0.339,3.5,8.7,0.406,3.2,8.6,0.373,1.4,3.5,0.388,2004,0.0,C
4518,Mark Jones,3.2,5.7,0.561,1.0,2.0,0.5,0.9,2.9,0.304,1.8,5.3,0.333,1.3,2.6,0.5,0.8,2.9,0.261,2004,0.0,SF
4519,Mark Madsen,4.3,7.4,0.586,1.3,3.2,0.39299999999999996,1.1,2.8,0.376,1.9,5.1,0.381,1.9,4.9,0.38799999999999996,0.6,1.8,0.348,2004,0.0,C
4520,Mark Pope,1.4,2.1,0.684,0.3,1.0,0.33299999999999996,0.3,1.7,0.2,0.5,2.0,0.25,1.0,1.5,0.667,0.0,0.0,0.0,2004,0.0,PF
4521,Marko Jaric,10.1,18.2,0.5539999999999999,2.2,5.7,0.39299999999999996,1.8,5.4,0.338,4.9,11.2,0.435,3.5,8.2,0.426,2.0,5.7,0.353,2004,0.0,PG
4522,Marquis Daniels,8.7,14.0,0.622,1.8,4.3,0.406,1.3,3.6,0.35,2.7,6.7,0.403,3.2,8.5,0.371,0.7,3.0,0.229,2004,0.0,SG
4523,Mateen Cleaves,1.2,2.4,0.5,0.0,0.5,0.0,0.6,1.0,0.6,1.1,2.3,0.5,0.6,1.8,0.35,1.4,2.0,0.714,2004,0.0,PG
4524,Matt Barnes,4.5,7.7,0.578,1.5,3.4,0.439,1.2,3.2,0.366,2.2,5.3,0.41,2.4,5.7,0.425,0.8,2.5,0.309,2004,0.0,SF
4525,Matt Bonner,6.3,11.0,0.568,1.6,3.5,0.44,1.3,3.0,0.439,2.5,5.8,0.422,2.2,5.6,0.39299999999999996,0.8,2.6,0.328,2004,0.0,C
4526,Matt Carroll,6.3,10.7,0.5920000000000001,0.9,2.8,0.324,0.8,2.5,0.317,2.3,5.7,0.399,1.8,4.5,0.389,0.7,2.4,0.294,2004,0.0,SG
4527,Matt Freije,6.5,10.2,0.634,1.2,3.2,0.38299999999999995,1.2,2.7,0.456,2.0,5.8,0.336,2.2,6.1,0.364,0.9,2.5,0.34,2004,0.0,PF
4528,Matt Harpring,10.2,16.4,0.62,1.7,4.1,0.419,1.5,4.1,0.357,3.6,8.9,0.404,5.2,13.1,0.395,1.3,3.6,0.373,2004,0.0,SF
4529,Maurice Baker,0.2,1.4,0.14300000000000002,1.0,3.0,0.33299999999999996,0.0,0.3,0.0,0.7,2.0,0.333,1.0,2.3,0.444,0.0,0.0,0.0,2004,0.0,PG
4530,Maurice Baker,0.2,1.4,0.14300000000000002,1.0,3.0,0.33299999999999996,0.0,0.3,0.0,0.7,2.0,0.333,1.0,2.3,0.444,0.0,0.0,0.0,2004,0.0,PG
4531,Maurice Baker,0.2,1.4,0.14300000000000002,1.0,3.0,0.33299999999999996,0.0,0.3,0.0,0.7,2.0,0.333,1.0,2.3,0.444,0.0,0.0,0.0,2004,0.0,PG
4532,Maurice Evans,6.3,10.0,0.629,1.9,4.3,0.436,1.1,3.0,0.384,2.6,6.4,0.411,2.6,6.7,0.381,0.7,2.4,0.285,2004,0.0,SG
4533,Maurice Taylor,5.2,8.9,0.589,1.5,3.5,0.42700000000000005,1.1,3.3,0.345,3.2,7.5,0.421,2.4,6.9,0.353,0.9,2.9,0.299,2004,0.0,PF-C
4534,Maurice Taylor,5.2,8.9,0.589,1.5,3.5,0.42700000000000005,1.1,3.3,0.345,3.2,7.5,0.421,2.4,6.9,0.353,0.9,2.9,0.299,2004,0.0,PF
4535,Maurice Taylor,5.2,8.9,0.589,1.5,3.5,0.42700000000000005,1.1,3.3,0.345,3.2,7.5,0.421,2.4,6.9,0.353,0.9,2.9,0.299,2004,0.0,C
4536,Mehmet Okur,8.4,14.5,0.583,1.3,3.2,0.41,1.1,3.2,0.351,2.9,7.4,0.386,4.6,11.4,0.40399999999999997,1.1,3.0,0.35,2004,0.0,C
4537,Melvin Ely,7.4,12.7,0.585,1.3,3.5,0.366,1.1,2.9,0.357,2.7,6.8,0.402,2.2,5.7,0.389,1.0,2.8,0.347,2004,0.0,PF
4538,Metta World Peace,12.4,23.3,0.534,2.0,5.6,0.359,2.4,7.7,0.315,5.1,14.4,0.356,3.0,7.7,0.389,3.1,7.7,0.407,2004,0.0,SF
4539,Michael Bradley,1.7,3.4,0.49200000000000005,0.8,1.3,0.563,0.6,1.4,0.421,0.6,2.2,0.273,1.2,2.6,0.444,0.3,1.4,0.2,2004,0.0,PF
4540,Michael Bradley,1.7,3.4,0.49200000000000005,0.8,1.3,0.563,0.6,1.4,0.421,0.6,2.2,0.273,1.2,2.6,0.444,0.3,1.4,0.2,2004,0.0,PF
4541,Michael Bradley,1.7,3.4,0.49200000000000005,0.8,1.3,0.563,0.6,1.4,0.421,0.6,2.2,0.273,1.2,2.6,0.444,0.3,1.4,0.2,2004,0.0,PF
4542,Michael Bradley,1.7,3.4,0.49200000000000005,0.8,1.3,0.563,0.6,1.4,0.421,0.6,2.2,0.273,1.2,2.6,0.444,0.3,1.4,0.2,2004,0.0,PF
4543,Michael Curry,5.1,8.6,0.597,1.1,2.6,0.409,0.9,2.1,0.429,2.1,5.9,0.35,1.3,2.7,0.478,0.6,1.8,0.32,2004,0.0,SF
4544,Michael Doleac,4.0,7.1,0.5670000000000001,1.1,2.8,0.384,0.8,2.5,0.328,2.0,4.9,0.413,2.0,5.1,0.392,0.5,1.8,0.291,2004,0.0,C
4545,Michael Finley,12.8,22.4,0.57,2.5,7.5,0.33299999999999996,2.3,6.1,0.377,4.3,10.8,0.396,4.8,12.7,0.379,1.2,4.2,0.279,2004,0.0,SG
4546,Michael Olowokandi,5.9,10.4,0.565,1.4,3.8,0.359,1.6,3.7,0.428,2.6,6.8,0.383,2.7,7.0,0.381,1.0,2.4,0.414,2004,0.0,C
4547,Michael Redd,14.1,23.4,0.602,2.3,5.7,0.41,2.9,6.7,0.429,4.8,12.6,0.381,3.5,9.2,0.382,2.4,7.0,0.345,2004,0.0,SG
4548,Michael Ruffin,5.4,8.8,0.611,1.2,2.9,0.408,1.1,2.4,0.443,2.0,5.0,0.401,1.6,4.1,0.392,1.0,3.0,0.332,2004,0.0,C
4549,Michael Stewart,2.9,5.1,0.574,1.0,1.9,0.526,1.6,2.3,0.667,1.8,3.7,0.477,2.1,4.6,0.451,1.1,2.5,0.44,2004,0.0,PF
4550,Mickael Pietrus,7.1,12.4,0.573,1.4,3.8,0.36700000000000005,1.2,3.1,0.398,2.5,6.4,0.39,2.0,5.4,0.369,0.9,2.5,0.367,2004,0.0,SF
4551,Mike Bibby,14.1,23.0,0.613,3.9,9.1,0.425,2.4,6.4,0.379,5.0,12.9,0.385,5.1,12.9,0.39299999999999996,1.3,4.1,0.312,2004,0.0,PG
4552,Mike Dunleavy,11.9,20.3,0.584,2.5,6.8,0.363,2.1,5.3,0.407,4.4,11.0,0.397,3.7,8.3,0.445,1.6,4.6,0.35,2004,0.0,SF
4553,Mike James,7.6,13.1,0.578,1.7,4.1,0.402,1.5,4.3,0.353,3.0,8.2,0.362,2.7,7.3,0.37,1.3,4.1,0.326,2004,0.0,PG
4554,Mike James,7.6,13.1,0.578,1.7,4.1,0.402,1.5,4.3,0.353,3.0,8.2,0.362,2.7,7.3,0.37,1.3,4.1,0.326,2004,0.0,PG
4555,Mike James,7.6,13.1,0.578,1.7,4.1,0.402,1.5,4.3,0.353,3.0,8.2,0.362,2.7,7.3,0.37,1.3,4.1,0.326,2004,0.0,PG
4556,Mike Miller,9.2,17.6,0.524,1.7,4.5,0.365,1.5,4.2,0.35,3.4,9.0,0.379,4.0,9.6,0.42,0.9,3.3,0.29,2004,0.0,SF
4557,Mike Wilks,2.1,3.2,0.649,0.7,1.6,0.43799999999999994,0.6,1.7,0.375,0.7,2.4,0.294,0.6,1.7,0.364,0.3,0.8,0.35,2004,0.0,PG
4558,Mikki Moore,4.7,8.5,0.556,1.0,2.6,0.39,1.0,2.7,0.376,2.0,5.4,0.373,1.9,4.3,0.455,0.9,3.2,0.297,2004,0.0,PF
4559,Milt Palacio,6.3,11.2,0.557,1.7,3.7,0.456,1.3,3.1,0.438,2.4,6.1,0.399,2.2,5.7,0.38799999999999996,0.8,2.6,0.33,2004,0.0,PG
4560,Mo Williams,10.3,17.1,0.6,1.6,4.1,0.39799999999999996,2.3,5.0,0.47,3.8,9.5,0.402,2.8,7.1,0.39399999999999996,1.7,5.2,0.324,2004,0.0,PG
4561,Moochie Norris,2.7,5.0,0.542,0.5,2.0,0.237,0.7,1.8,0.386,1.1,2.9,0.382,1.2,2.9,0.429,0.2,1.5,0.136,2004,0.0,PG
4562,Moochie Norris,2.7,5.0,0.542,0.5,2.0,0.237,0.7,1.8,0.386,1.1,2.9,0.382,1.2,2.9,0.429,0.2,1.5,0.136,2004,0.0,PG
4563,Moochie Norris,2.7,5.0,0.542,0.5,2.0,0.237,0.7,1.8,0.386,1.1,2.9,0.382,1.2,2.9,0.429,0.2,1.5,0.136,2004,0.0,PG
4564,Morris Peterson,11.1,18.5,0.6,2.6,6.0,0.441,2.1,5.3,0.393,4.0,10.2,0.394,3.3,8.3,0.40299999999999997,1.4,4.0,0.348,2004,0.0,SG
4565,Nazr Mohammed,8.7,15.1,0.575,2.1,5.4,0.396,1.7,3.9,0.421,3.5,8.2,0.429,2.7,7.1,0.385,0.9,2.7,0.317,2004,0.0,C
4566,Nazr Mohammed,8.7,15.1,0.575,2.1,5.4,0.396,1.7,3.9,0.421,3.5,8.2,0.429,2.7,7.1,0.385,0.9,2.7,0.317,2004,0.0,C
4567,Nazr Mohammed,8.7,15.1,0.575,2.1,5.4,0.396,1.7,3.9,0.421,3.5,8.2,0.429,2.7,7.1,0.385,0.9,2.7,0.317,2004,0.0,C
4568,Ndudi Ebi,7.0,12.0,0.583,1.0,2.5,0.4,4.0,7.5,0.533,3.0,10.5,0.286,3.0,10.0,0.3,0.5,2.0,0.25,2004,0.0,SG
